driverId,year,points,wins,age,normalized_points,races_in_season,points_per_race,normalized_points_per_race,age_group
119,1984,8.0,0,29.70841889117043,0.8888888888888888,16,0.5,0.05555555555555555,25–30
119,1985,0.0,0,30.71047227926078,0.0,16,0.0,0.0,30–35
119,1986,2.0,0,31.709787816564,0.2222222222222222,16,0.125,0.013888888888888888,30–35
119,1987,6.0,0,32.709103353867214,0.6666666666666666,16,0.375,0.041666666666666664,30–35
119,1988,8.0,0,33.70841889117043,0.8888888888888888,16,0.5,0.05555555555555555,30–35
119,1989,40.0,0,34.71047227926078,4.444444444444445,16,2.5,0.2777777777777778,30–35
119,1990,23.0,1,35.709787816563995,2.5555555555555554,16,1.4375,0.1597222222222222,35–40
119,1991,53.0,2,36.709103353867214,5.3,16,3.3125,0.33125,35–40
119,1992,56.0,1,37.70841889117043,5.6,16,3.5,0.35,35–40
119,1993,20.0,0,38.71047227926078,2.0,16,1.25,0.125,35–40
120,1991,0.0,0,27.750855578370977,0.0,16,0.0,0.0,25–30
120,1993,2.0,0,29.752224503764545,0.2,16,0.125,0.0125,25–30
121,1993,7.0,0,30.24229979466119,0.7,16,0.4375,0.04375,30–35
122,1985,3.0,0,21.609856262833677,0.3333333333333333,16,0.1875,0.020833333333333332,<25
122,1986,0.0,0,22.60917180013689,0.0,16,0.0,0.0,<25
122,1987,1.0,0,23.60848733744011,0.1111111111111111,16,0.0625,0.006944444444444444,<25
122,1988,17.0,0,24.607802874743328,1.8888888888888888,16,1.0625,0.11805555555555555,<25
122,1989,0.0,0,25.609856262833677,0.0,16,0.0,0.0,25–30
122,1990,6.0,0,26.60917180013689,0.6666666666666666,16,0.375,0.041666666666666664,25–30
122,1991,1.0,0,27.608487337440106,0.1,16,0.0625,0.00625,25–30
122,1992,3.0,0,28.607802874743328,0.3,16,0.1875,0.01875,25–30
122,1993,0.0,0,29.609856262833677,0.0,16,0.0,0.0,25–30
123,1983,0.0,0,25.470225872689937,0.0,15,0.0,0.0,25–30
123,1984,5.0,0,26.469541409993155,0.5555555555555556,16,0.3125,0.034722222222222224,25–30
123,1985,11.0,0,27.471594798083505,1.2222222222222223,16,0.6875,0.0763888888888889,25–30
123,1986,0.0,0,28.470910335386723,0.0,16,0.0,0.0,25–30
123,1987,16.0,0,29.470225872689937,1.7777777777777777,16,1.0,0.1111111111111111,25–30
123,1988,27.0,0,30.469541409993155,3.0,16,1.6875,0.1875,30–35
123,1989,37.0,2,31.471594798083505,4.111111111111111,16,2.3125,0.2569444444444444,30–35
123,1990,34.0,1,32.47091033538672,3.7777777777777777,16,2.125,0.2361111111111111,30–35
123,1991,0.0,0,33.47022587268994,0.0,16,0.0,0.0,30–35
123,1992,2.0,0,34.469541409993155,0.2,16,0.125,0.0125,30–35
123,1993,0.0,0,35.4715947980835,0.0,16,0.0,0.0,35–40
124,1993,0.0,0,27.236139630390145,0.0,16,0.0,0.0,25–30
125,1992,0.0,0,23.852156057494867,0.0,16,0.0,0.0,<25
125,1993,0.0,0,24.854209445585216,0.0,16,0.0,0.0,<25
126,1993,0.0,0,37.81519507186858,0.0,16,0.0,0.0,35–40
127,1988,5.0,0,24.700889801505816,0.5555555555555556,16,0.3125,0.034722222222222224,<25
127,1989,4.0,0,25.702943189596166,0.4444444444444444,16,0.25,0.027777777777777776,25–30
127,1990,1.0,0,26.702258726899384,0.1111111111111111,16,0.0625,0.006944444444444444,25–30
127,1991,0.0,0,27.701574264202602,0.0,16,0.0,0.0,25–30
127,1992,0.0,0,28.700889801505816,0.0,16,0.0,0.0,25–30
128,1991,0.0,0,29.253935660506503,0.0,16,0.0,0.0,25–30
128,1992,0.0,0,30.253251197809718,0.0,16,0.0,0.0,30–35
129,1989,1.0,0,30.33264887063655,0.1111111111111111,16,0.0625,0.006944444444444444,30–35
129,1990,0.0,0,31.33196440793977,0.0,16,0.0,0.0,30–35
129,1991,0.0,0,32.33127994524298,0.0,16,0.0,0.0,30–35
129,1992,0.0,0,33.3305954825462,0.0,16,0.0,0.0,30–35
130,1992,0.0,0,27.655030800821358,0.0,16,0.0,0.0,25–30
131,1987,0.0,0,23.641341546885695,0.0,16,0.0,0.0,<25
131,1988,0.0,0,24.640657084188913,0.0,16,0.0,0.0,<25
131,1989,4.0,0,25.642710472279262,0.4444444444444444,16,0.25,0.027777777777777776,25–30
131,1990,2.0,0,26.642026009582477,0.2222222222222222,16,0.125,0.013888888888888888,25–30
131,1991,10.0,0,27.641341546885695,1.0,16,0.625,0.0625,25–30
131,1992,1.0,0,28.640657084188913,0.1,16,0.0625,0.00625,25–30
132,1992,0.0,0,32.4517453798768,0.0,16,0.0,0.0,30–35
133,1986,0.0,0,21.790554414784395,0.0,16,0.0,0.0,<25
133,1987,0.0,0,22.78986995208761,0.0,16,0.0,0.0,<25
133,1988,0.0,0,23.789185489390828,0.0,16,0.0,0.0,<25
133,1989,4.0,0,24.791238877481177,0.4444444444444444,16,0.25,0.027777777777777776,<25
133,1990,2.0,0,25.790554414784395,0.2222222222222222,16,0.125,0.013888888888888888,25–30
133,1991,0.0,0,26.78986995208761,0.0,16,0.0,0.0,25–30
134,1989,0.0,0,24.28473648186174,0.0,16,0.0,0.0,<25
135,1992,0.0,0,30.830937713894592,0.0,16,0.0,0.0,30–35
136,1979,0.0,0,22.581793292265573,0.0,15,0.0,0.0,<25
136,1980,0.0,0,23.581108829568787,0.0,14,0.0,0.0,<25
136,1981,0.0,0,24.583162217659137,0.0,15,0.0,0.0,<25
136,1982,0.0,0,25.582477754962355,0.0,16,0.0,0.0,25–30
136,1992,0.0,0,35.58110882956879,0.0,16,0.0,0.0,35–40
137,1978,0.0,0,25.374401095140314,0.0,16,0.0,0.0,25–30
137,1979,3.0,0,26.373716632443532,0.3333333333333333,15,0.2,0.02222222222222222,25–30
137,1980,54.0,3,27.37303216974675,6.0,14,3.857142857142857,0.42857142857142855,25–30
137,1981,50.0,3,28.3750855578371,5.555555555555555,15,3.3333333333333335,0.37037037037037035,25–30
137,1982,20.0,1,29.37440109514031,2.2222222222222223,16,1.25,0.1388888888888889,25–30
137,1983,59.0,3,30.373716632443532,6.555555555555555,15,3.933333333333333,0.437037037037037,30–35
137,1984,29.0,2,31.37303216974675,3.2222222222222223,16,1.8125,0.2013888888888889,30–35
137,1985,21.0,1,32.375085557837096,2.3333333333333335,16,1.3125,0.14583333333333334,30–35
137,1986,69.0,4,33.374401095140314,7.666666666666667,16,4.3125,0.4791666666666667,30–35
137,1987,76.0,3,34.37371663244353,8.444444444444445,16,4.75,0.5277777777777778,30–35
137,1988,22.0,0,35.37303216974675,2.4444444444444446,16,1.375,0.1527777777777778,35–40
137,1989,12.0,0,36.375085557837096,1.3333333333333333,16,0.75,0.08333333333333333,35–40
137,1990,44.0,2,37.374401095140314,4.888888888888889,16,2.75,0.3055555555555556,35–40
137,1991,26.5,1,38.37371663244353,2.65,16,1.65625,0.165625,35–40
138,1987,7.0,0,33.85352498288843,0.7777777777777778,16,0.4375,0.04861111111111111,30–35
138,1988,1.0,0,34.85284052019165,0.1111111111111111,16,0.0625,0.006944444444444444,30–35
138,1989,3.0,0,35.854893908282,0.3333333333333333,16,0.1875,0.020833333333333332,35–40
138,1990,3.0,0,36.85420944558521,0.3333333333333333,16,0.1875,0.020833333333333332,35–40
138,1991,2.0,0,37.85352498288843,0.2,16,0.125,0.0125,35–40
139,1989,2.0,0,26.97056810403833,0.2222222222222222,16,0.125,0.013888888888888888,25–30
139,1990,0.0,0,27.969883641341546,0.0,16,0.0,0.0,25–30
139,1991,1.0,0,28.969199178644764,0.1,16,0.0625,0.00625,25–30
140,1980,0.0,0,23.312799452429843,0.0,14,0.0,0.0,<25
140,1983,0.0,0,26.313483915126625,0.0,15,0.0,0.0,25–30
140,1984,3.0,0,27.312799452429847,0.3333333333333333,16,0.1875,0.020833333333333332,25–30
140,1985,26.0,0,28.314852840520192,2.888888888888889,16,1.625,0.18055555555555555,25–30
140,1986,23.0,0,29.31416837782341,2.5555555555555554,16,1.4375,0.1597222222222222,25–30
140,1987,30.0,0,30.313483915126625,3.3333333333333335,16,1.875,0.20833333333333334,30–35
140,1988,0.0,0,31.312799452429843,0.0,16,0.0,0.0,30–35
140,1989,6.0,0,32.31485284052019,0.6666666666666666,16,0.375,0.041666666666666664,30–35
140,1990,0.0,0,33.31416837782341,0.0,16,0.0,0.0,30–35
140,1991,0.0,0,34.313483915126625,0.0,16,0.0,0.0,30–35
141,1988,0.0,0,26.22861054072553,0.0,16,0.0,0.0,25–30
141,1991,1.0,0,29.229295003422312,0.1,16,0.0625,0.00625,25–30
142,1991,0.0,0,25.842573579739906,0.0,16,0.0,0.0,25–30
143,1991,0.0,0,22.817248459958932,0.0,16,0.0,0.0,<25
144,1991,0.0,0,24.553045859000683,0.0,16,0.0,0.0,<25
145,1986,0.0,0,26.48870636550308,0.0,16,0.0,0.0,25–30
145,1987,0.0,0,27.488021902806295,0.0,16,0.0,0.0,25–30
145,1988,12.0,0,28.487337440109513,1.3333333333333333,16,0.75,0.08333333333333333,25–30
145,1989,32.0,1,29.489390828199863,3.5555555555555554,16,2.0,0.2222222222222222,25–30
145,1990,21.0,0,30.48870636550308,2.3333333333333335,16,1.3125,0.14583333333333334,30–35
146,1988,0.0,0,23.449691991786448,0.0,16,0.0,0.0,<25
146,1989,0.0,0,24.451745379876797,0.0,16,0.0,0.0,<25
146,1990,0.0,0,25.451060917180012,0.0,16,0.0,0.0,25–30
147,1989,0.0,0,27.701574264202602,0.0,16,0.0,0.0,25–30
147,1990,0.0,0,28.700889801505816,0.0,16,0.0,0.0,25–30
148,1989,0.0,0,23.76728268309377,0.0,16,0.0,0.0,<25
148,1990,0.0,0,24.76659822039699,0.0,16,0.0,0.0,<25
149,1990,0.0,0,29.451060917180012,0.0,16,0.0,0.0,25–30
150,1990,0.0,0,28.761122518822724,0.0,16,0.0,0.0,25–30
151,1989,0.0,0,24.76933607118412,0.0,16,0.0,0.0,<25
151,1990,0.0,0,25.76865160848734,0.0,16,0.0,0.0,25–30
152,1977,0.0,0,24.309377138945926,0.0,17,0.0,0.0,<25
152,1978,0.0,0,25.308692676249144,0.0,16,0.0,0.0,25–30
152,1979,0.0,0,26.308008213552363,0.0,15,0.0,0.0,25–30
152,1980,4.0,0,27.307323750855577,0.4444444444444444,14,0.2857142857142857,0.031746031746031744,25–30
152,1981,7.0,0,28.309377138945926,0.7777777777777778,15,0.4666666666666667,0.05185185185185185,25–30
152,1982,2.0,0,29.308692676249144,0.2222222222222222,16,0.125,0.013888888888888888,25–30
152,1983,1.0,0,30.308008213552363,0.1111111111111111,15,0.06666666666666667,0.007407407407407407,30–35
152,1990,0.0,0,37.308692676249144,0.0,16,0.0,0.0,35–40
153,2009,0.0,0,18.77891854893908,0.0,17,0.0,0.0,<25
153,2010,5.0,0,19.7782340862423,0.2,19,0.2631578947368421,0.010526315789473684,<25
153,2011,26.0,0,20.777549623545518,1.04,19,1.368421052631579,0.05473684210526316,<25
154,2009,0.0,0,22.71047227926078,0.0,17,0.0,0.0,<25
154,2012,96.0,0,25.70841889117043,3.84,20,4.8,0.192,25–30
154,2013,132.0,0,26.71047227926078,5.28,19,6.947368421052632,0.27789473684210525,25–30
154,2014,8.0,0,27.709787816564,0.32,19,0.42105263157894735,0.016842105263157894,25–30
154,2015,51.0,0,28.709103353867214,2.04,19,2.6842105263157894,0.10736842105263159,25–30
154,2016,29.0,0,29.70841889117043,1.16,21,1.380952380952381,0.05523809523809523,25–30
154,2017,28.0,0,30.710472279260777,1.12,20,1.4,0.05600000000000001,30–35
154,2018,37.0,0,31.709787816564,1.48,21,1.7619047619047619,0.07047619047619047,30–35
154,2019,8.0,0,32.709103353867214,0.32,21,0.38095238095238093,0.015238095238095238,30–35
154,2020,2.0,0,33.70841889117043,0.08,17,0.11764705882352941,0.004705882352941177,30–35
155,2009,3.0,0,22.302532511978097,0.3,17,0.17647058823529413,0.01764705882352941,<25
155,2010,32.0,0,23.301848049281315,1.28,19,1.6842105263157894,0.06736842105263158,<25
155,2011,30.0,0,24.301163586584533,1.2,19,1.5789473684210527,0.06315789473684211,<25
155,2012,60.0,0,25.300479123887747,2.4,20,3.0,0.12,25–30
155,2014,0.0,0,27.301848049281315,0.0,19,0.0,0.0,25–30
156,1983,0.0,0,26.1492128678987,0.0,15,0.0,0.0,25–30
156,1984,0.0,0,27.14852840520192,0.0,16,0.0,0.0,25–30
156,1985,0.0,0,28.150581793292265,0.0,16,0.0,0.0,25–30
156,1986,0.0,0,29.149897330595483,0.0,16,0.0,0.0,25–30
156,1987,7.0,0,30.1492128678987,0.7777777777777778,16,0.4375,0.04861111111111111,30–35
156,1988,5.0,0,31.148528405201915,0.5555555555555556,16,0.3125,0.034722222222222224,30–35
156,1989,2.0,0,32.15058179329227,0.2222222222222222,16,0.125,0.013888888888888888,30–35
157,1985,0.0,0,26.746064339493497,0.0,16,0.0,0.0,25–30
157,1986,1.0,0,27.745379876796715,0.1111111111111111,16,0.0625,0.006944444444444444,25–30
157,1987,0.0,0,28.744695414099933,0.0,16,0.0,0.0,25–30
157,1989,3.0,0,30.746064339493497,0.3333333333333333,16,0.1875,0.020833333333333332,30–35
158,1978,0.0,0,19.975359342915812,0.0,16,0.0,0.0,<25
158,1980,0.0,0,21.97399041752224,0.0,14,0.0,0.0,<25
158,1981,10.0,0,22.976043805612594,1.1111111111111112,15,0.6666666666666666,0.07407407407407408,<25
158,1982,15.0,0,23.975359342915812,1.6666666666666667,16,0.9375,0.10416666666666667,<25
158,1983,22.0,0,24.974674880219027,2.4444444444444446,15,1.4666666666666666,0.16296296296296298,<25
158,1984,3.0,0,25.973990417522245,0.3333333333333333,16,0.1875,0.020833333333333332,25–30
158,1985,0.0,0,26.976043805612594,0.0,16,0.0,0.0,25–30
158,1986,0.0,0,27.975359342915812,0.0,16,0.0,0.0,25–30
158,1987,8.0,0,28.974674880219027,0.8888888888888888,16,0.5,0.05555555555555555,25–30
158,1988,6.0,0,29.973990417522245,0.6666666666666666,16,0.375,0.041666666666666664,25–30
158,1989,6.0,0,30.976043805612594,0.6666666666666666,16,0.375,0.041666666666666664,30–35
159,1988,0.0,0,28.632443531827516,0.0,16,0.0,0.0,25–30
159,1989,1.0,0,29.634496919917865,0.1111111111111111,16,0.0625,0.006944444444444444,25–30
160,1981,0.0,0,28.960985626283367,0.0,15,0.0,0.0,25–30
160,1983,0.0,0,30.9596167008898,0.0,15,0.0,0.0,30–35
160,1984,2.0,0,31.958932238193018,0.2222222222222222,16,0.125,0.013888888888888888,30–35
160,1985,0.0,0,32.96098562628337,0.0,16,0.0,0.0,30–35
160,1986,0.0,0,33.960301163586585,0.0,16,0.0,0.0,30–35
160,1987,0.0,0,34.959616700889804,0.0,16,0.0,0.0,30–35
160,1988,0.0,0,35.95893223819302,0.0,16,0.0,0.0,35–40
160,1989,0.0,0,36.96098562628337,0.0,16,0.0,0.0,35–40
161,1989,0.0,0,26.792607802874745,0.0,16,0.0,0.0,25–30
162,1988,0.0,0,26.598220396988363,0.0,16,0.0,0.0,25–30
162,1989,0.0,0,27.600273785078713,0.0,16,0.0,0.0,25–30
163,1978,0.0,0,29.49486652977413,0.0,16,0.0,0.0,25–30
163,1979,17.0,0,30.494182067077343,1.8888888888888888,15,1.1333333333333333,0.1259259259259259,30–35
163,1980,29.0,2,31.49349760438056,3.2222222222222223,14,2.0714285714285716,0.23015873015873017,30–35
163,1981,11.0,0,32.49555099247091,1.2222222222222223,15,0.7333333333333333,0.08148148148148149,30–35
163,1982,28.0,2,33.49486652977413,3.111111111111111,16,1.75,0.19444444444444445,30–35
163,1983,49.0,3,34.49418206707735,5.444444444444445,15,3.2666666666666666,0.362962962962963,30–35
163,1984,27.0,0,35.493497604380565,3.0,16,1.6875,0.1875,35–40
163,1985,3.0,0,36.49555099247091,0.3333333333333333,16,0.1875,0.020833333333333332,35–40
163,1986,14.0,0,37.49486652977413,1.5555555555555556,16,0.875,0.09722222222222222,35–40
163,1987,1.0,0,38.49418206707735,0.1111111111111111,16,0.0625,0.006944444444444444,35–40
163,1988,0.0,0,39.493497604380565,0.0,16,0.0,0.0,35–40
163,1989,2.0,0,40.49555099247091,0.2222222222222222,16,0.125,0.013888888888888888,40+
164,1989,0.0,0,28.188911704312115,0.0,16,0.0,0.0,25–30
165,1988,0.0,0,33.36892539356605,0.0,16,0.0,0.0,30–35
165,1989,0.0,0,34.3709787816564,0.0,16,0.0,0.0,30–35
166,1984,0.0,0,28.517453798767967,0.0,16,0.0,0.0,25–30
166,1985,4.0,0,29.519507186858316,0.4444444444444444,16,0.25,0.027777777777777776,25–30
166,1986,3.0,0,30.518822724161534,0.3333333333333333,16,0.1875,0.020833333333333332,30–35
166,1987,4.0,0,31.51813826146475,0.4444444444444444,16,0.25,0.027777777777777776,30–35
166,1988,0.0,0,32.51745379876797,0.0,16,0.0,0.0,30–35
167,1987,0.0,0,26.54072553045859,0.0,16,0.0,0.0,25–30
167,1988,0.0,0,27.54004106776181,0.0,16,0.0,0.0,25–30
168,1983,0.0,0,34.3025325119781,0.0,15,0.0,0.0,30–35
168,1988,0.0,0,39.30184804928131,0.0,16,0.0,0.0,35–40
169,1987,0.0,0,26.97878165639973,0.0,16,0.0,0.0,25–30
170,1982,0.0,0,26.817248459958932,0.0,16,0.0,0.0,25–30
170,1984,9.0,0,28.815879534565365,1.0,16,0.5625,0.0625,25–30
170,1985,0.0,0,29.817932922655714,0.0,16,0.0,0.0,25–30
170,1986,2.0,0,30.817248459958932,0.2222222222222222,16,0.125,0.013888888888888888,30–35
170,1987,12.0,0,31.81656399726215,1.3333333333333333,16,0.75,0.08333333333333333,30–35
171,1987,0.0,0,28.27652292950034,0.0,16,0.0,0.0,25–30
172,1974,0.0,0,30.113620807665985,0.0,15,0.0,0.0,30–35
172,1975,6.0,0,31.1129363449692,0.6666666666666666,14,0.42857142857142855,0.047619047619047616,30–35
172,1976,20.0,0,32.11225188227242,2.2222222222222223,16,1.25,0.1388888888888889,30–35
172,1977,18.0,1,33.11430527036276,2.0,17,1.0588235294117647,0.11764705882352941,30–35
172,1978,19.0,0,34.11362080766598,2.111111111111111,16,1.1875,0.13194444444444445,30–35
172,1979,36.0,2,35.1129363449692,4.0,15,2.4,0.26666666666666666,35–40
172,1980,34.0,1,36.11225188227242,3.7777777777777777,14,2.4285714285714284,0.2698412698412698,35–40
172,1981,44.0,2,37.114305270362756,4.888888888888889,15,2.933333333333333,0.32592592592592595,35–40
172,1982,5.0,0,38.11362080766598,0.5555555555555556,16,0.3125,0.034722222222222224,35–40
172,1983,11.0,0,39.1129363449692,1.2222222222222223,15,0.7333333333333333,0.08148148148148149,35–40
172,1984,5.0,0,40.11225188227242,0.5555555555555556,16,0.3125,0.034722222222222224,40+
172,1985,16.0,0,41.114305270362756,1.7777777777777777,16,1.0,0.1111111111111111,40+
172,1986,14.0,0,42.11362080766598,1.5555555555555556,16,0.875,0.09722222222222222,40+
173,1979,3.0,0,20.76933607118412,0.3333333333333333,15,0.2,0.02222222222222222,<25
173,1980,13.0,0,21.76865160848734,1.4444444444444444,14,0.9285714285714286,0.10317460317460317,<25
173,1981,14.0,0,22.770704996577688,1.5555555555555556,15,0.9333333333333333,0.1037037037037037,<25
173,1982,23.0,1,23.770020533880903,2.5555555555555554,16,1.4375,0.1597222222222222,<25
173,1983,2.0,0,24.76933607118412,0.2222222222222222,15,0.13333333333333333,0.014814814814814814,<25
173,1984,34.0,0,25.76865160848734,3.7777777777777777,16,2.125,0.2361111111111111,25–30
173,1985,33.0,1,26.770704996577688,3.6666666666666665,16,2.0625,0.22916666666666666,25–30
173,1986,0.0,0,27.770020533880903,0.0,16,0.0,0.0,25–30
174,1986,3.0,0,27.685147159479808,0.3333333333333333,16,0.1875,0.020833333333333332,25–30
175,1977,5.0,0,27.520876112251884,0.5555555555555556,17,0.29411764705882354,0.032679738562091505,25–30
175,1978,8.0,0,28.520191649555098,0.8888888888888888,16,0.5,0.05555555555555555,25–30
175,1979,0.0,0,29.519507186858316,0.0,15,0.0,0.0,25–30
175,1981,1.0,0,31.520876112251884,0.1111111111111111,15,0.06666666666666667,0.007407407407407407,30–35
175,1982,25.0,1,32.5201916495551,2.7777777777777777,16,1.5625,0.1736111111111111,30–35
175,1983,40.0,1,33.51950718685831,4.444444444444445,15,2.6666666666666665,0.29629629629629634,30–35
175,1984,11.0,0,34.51882272416153,1.2222222222222223,16,0.6875,0.0763888888888889,30–35
175,1985,11.0,0,35.520876112251884,1.2222222222222223,16,0.6875,0.0763888888888889,35–40
175,1986,2.0,0,36.52019164955511,0.2222222222222222,16,0.125,0.013888888888888888,35–40
176,1979,0.0,0,27.288158795345655,0.0,15,0.0,0.0,25–30
176,1980,0.0,0,28.28747433264887,0.0,14,0.0,0.0,25–30
176,1981,4.0,0,29.28952772073922,0.4444444444444444,15,0.26666666666666666,0.029629629629629627,25–30
176,1982,3.0,0,30.288843258042437,0.3333333333333333,16,0.1875,0.020833333333333332,30–35
176,1983,4.0,0,31.288158795345655,0.4444444444444444,15,0.26666666666666666,0.029629629629629627,30–35
176,1984,1.0,0,32.28747433264887,0.1111111111111111,16,0.0625,0.006944444444444444,30–35
176,1985,5.0,0,33.28952772073922,0.5555555555555556,16,0.3125,0.034722222222222224,30–35
176,1986,0.0,0,34.288843258042434,0.0,16,0.0,0.0,30–35
177,1978,0.0,0,29.070499657768647,0.0,16,0.0,0.0,25–30
177,1979,0.0,0,30.069815195071868,0.0,15,0.0,0.0,30–35
177,1980,6.0,0,31.06913073237509,0.6666666666666666,14,0.42857142857142855,0.047619047619047616,30–35
177,1981,0.0,0,32.07118412046543,0.0,15,0.0,0.0,30–35
177,1982,44.0,1,33.07049965776865,4.888888888888889,16,2.75,0.3055555555555556,30–35
177,1983,27.0,1,34.06981519507187,3.0,15,1.8,0.2,30–35
177,1984,20.5,1,35.069130732375086,2.2777777777777777,16,1.28125,0.1423611111111111,35–40
177,1985,40.0,2,36.07118412046543,4.444444444444445,16,2.5,0.2777777777777778,35–40
177,1986,22.0,0,37.07049965776865,2.4444444444444446,16,1.375,0.1527777777777778,35–40
178,1975,2.0,0,28.164271047227928,0.2222222222222222,14,0.14285714285714285,0.015873015873015872,25–30
178,1976,7.0,0,29.163586584531142,0.7777777777777778,16,0.4375,0.04861111111111111,25–30
178,1977,22.0,1,30.165639972621495,2.4444444444444446,17,1.2941176470588236,0.14379084967320263,30–35
178,1978,11.0,0,31.16495550992471,1.2222222222222223,16,0.6875,0.0763888888888889,30–35
178,1979,43.0,4,32.16427104722793,4.777777777777778,15,2.8666666666666667,0.31851851851851853,30–35
178,1980,71.0,5,33.163586584531146,7.888888888888889,14,5.071428571428571,0.5634920634920635,30–35
178,1981,46.0,2,34.16563997262149,5.111111111111111,15,3.066666666666667,0.34074074074074073,30–35
178,1983,0.0,0,36.16427104722793,0.0,15,0.0,0.0,35–40
178,1985,0.0,0,38.16563997262149,0.0,16,0.0,0.0,35–40
178,1986,4.0,0,39.16495550992471,0.4444444444444444,16,0.25,0.027777777777777776,35–40
179,1984,0.0,0,29.232032854209447,0.0,16,0.0,0.0,25–30
179,1985,0.0,0,30.2340862422998,0.0,16,0.0,0.0,30–35
179,1986,0.0,0,31.23340177960301,0.0,16,0.0,0.0,30–35
180,1986,0.0,0,24.418891170431213,0.0,16,0.0,0.0,<25
181,1980,0.0,0,28.238193018480494,0.0,14,0.0,0.0,25–30
181,1982,2.0,0,30.239561943874058,0.2222222222222222,16,0.125,0.013888888888888888,30–35
181,1983,0.0,0,31.238877481177276,0.0,15,0.0,0.0,30–35
181,1984,0.0,0,32.238193018480494,0.0,16,0.0,0.0,30–35
181,1985,0.0,0,33.24024640657084,0.0,16,0.0,0.0,30–35
182,1971,0.0,0,21.856262833675565,0.0,11,0.0,0.0,<25
182,1972,0.0,0,22.855578370978787,0.0,12,0.0,0.0,<25
182,1973,2.0,0,23.857631759069132,0.2222222222222222,15,0.13333333333333333,0.014814814814814814,<25
182,1974,38.0,2,24.856947296372347,4.222222222222222,15,2.533333333333333,0.2814814814814815,<25
182,1975,64.5,5,25.856262833675565,7.166666666666667,14,4.607142857142857,0.511904761904762,25–30
182,1976,68.0,5,26.855578370978783,7.555555555555555,16,4.25,0.4722222222222222,25–30
182,1977,72.0,3,27.857631759069132,8.0,17,4.235294117647059,0.47058823529411764,25–30
182,1978,44.0,2,28.856947296372347,4.888888888888889,16,2.75,0.3055555555555556,25–30
182,1979,4.0,0,29.856262833675565,0.4444444444444444,15,0.26666666666666666,0.029629629629629627,25–30
182,1982,30.0,2,32.85694729637235,3.3333333333333335,16,1.875,0.20833333333333334,30–35
182,1983,12.0,0,33.856262833675565,1.3333333333333333,15,0.8,0.08888888888888888,30–35
182,1984,72.0,5,34.85557837097878,8.0,16,4.5,0.5,30–35
182,1985,14.0,1,35.85763175906913,1.5555555555555556,16,0.875,0.09722222222222222,35–40
183,1984,0.0,0,27.003422313483917,0.0,16,0.0,0.0,25–30
183,1985,0.0,0,28.005475701574266,0.0,16,0.0,0.0,25–30
184,1982,2.0,0,27.917864476386036,0.2222222222222222,16,0.125,0.013888888888888888,25–30
184,1983,3.0,0,28.917180013689254,0.3333333333333333,15,0.2,0.02222222222222222,25–30
184,1984,0.0,0,29.916495550992472,0.0,16,0.0,0.0,25–30
184,1985,0.0,0,30.91854893908282,0.0,16,0.0,0.0,30–35
185,1984,0.0,0,26.11362080766598,0.0,16,0.0,0.0,25–30
185,1985,4.0,0,27.115674195756334,0.4444444444444444,16,0.25,0.027777777777777776,25–30
186,1983,0.0,0,25.09514031485284,0.0,15,0.0,0.0,25–30
186,1985,0.0,0,27.096509240246405,0.0,16,0.0,0.0,25–30
187,1973,0.0,0,26.663928815879533,0.0,15,0.0,0.0,25–30
187,1974,6.0,0,27.66324435318275,0.6666666666666666,15,0.4,0.04444444444444444,25–30
187,1975,0.0,0,28.66255989048597,0.0,14,0.0,0.0,25–30
187,1976,20.0,1,29.661875427789184,2.2222222222222223,16,1.25,0.1388888888888889,25–30
187,1977,9.0,0,30.66392881587953,1.0,17,0.5294117647058824,0.058823529411764705,30–35
187,1978,25.0,0,31.66324435318275,2.7777777777777777,16,1.5625,0.1736111111111111,30–35
187,1979,15.0,0,32.662559890485966,1.6666666666666667,15,1.0,0.11111111111111112,30–35
187,1980,6.0,0,33.661875427789184,0.6666666666666666,14,0.42857142857142855,0.047619047619047616,30–35
187,1981,27.0,1,34.66392881587954,3.0,15,1.8,0.2,30–35
187,1982,39.0,2,35.663244353182755,4.333333333333333,16,2.4375,0.2708333333333333,35–40
187,1983,22.0,1,36.66255989048597,2.4444444444444446,15,1.4666666666666666,0.16296296296296298,35–40
187,1985,0.0,0,38.66392881587954,0.0,16,0.0,0.0,35–40
188,1983,1.0,0,26.934976043805612,0.1111111111111111,15,0.06666666666666667,0.007407407407407407,25–30
188,1984,0.0,0,27.93429158110883,0.0,16,0.0,0.0,25–30
189,1984,0.0,0,29.935660506502394,0.0,16,0.0,0.0,25–30
190,1983,0.0,0,21.722108145106095,0.0,15,0.0,0.0,<25
190,1984,0.0,0,22.72142368240931,0.0,16,0.0,0.0,<25
191,1980,0.0,0,18.757015742642025,0.0,14,0.0,0.0,<25
191,1984,0.0,0,22.757015742642025,0.0,16,0.0,0.0,<25
192,1981,0.0,0,23.90965092402464,0.0,15,0.0,0.0,<25
192,1982,1.0,0,24.908966461327857,0.1111111111111111,16,0.0625,0.006944444444444444,<25
192,1983,0.0,0,25.908281998631075,0.0,15,0.0,0.0,25–30
193,1983,2.0,0,32.81587953456537,0.2222222222222222,15,0.13333333333333333,0.014814814814814814,30–35
194,1981,1.0,0,26.132785763175907,0.1111111111111111,15,0.06666666666666667,0.007407407407407407,25–30
